Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-36.39, -36.61, -8162, -8206, 7450 , -2599, -2385, 2479
-38.11, -34.85, -8352, -7734, 7330 , -2617, -2609, 2127
-39.70, -32.93, -8716, -7418, 7442 , -2561, -2887, 1812
-40.74, -31.58, -9052, -7264, 7604 , -2548, -3030, 1455
-41.58, -30.37, -9488, -7228, 7892 , -2624, -2973, 1114
-42.05, -29.31, -9944, -7268, 8300 , -2809, -2736, 662
-41.93, -29.11, -10020, -7294, 8450 , -3243, -2384, -81
-42.23, -29.19, -9900, -7184, 8216 , -3805, -1951, -764
-43.04, -28.74, -9632, -6786, 7780 , -4285, -1373, -1504
-43.79, -28.44, -9510, -6544, 7464 , -4890, -722, -2262
-42.74, -29.67, -9066, -6612, 7258 , -5614, -408, -2910
-42.07, -31.84, -9010, -7094, 7034 , -5873, -766, -3201
-40.90, -34.50, -9242, -7996, 7078 , -5635, -1086, -3319
-35.86, -35.44, -9554, -9456, 9248 , -4966, -871, -3358
-30.48, -33.87, -10256, -11268, 13306 , -4434, -541, -3545
-28.40, -31.41, -11334, -12420, 16906 , -4988, 93, -4134
-28.59, -32.25, -11734, -13086, 17116 , -6934, 1389, -5475
-27.25, -35.83, -10346, -13228, 15136 , -9028, 3382, -6936
-18.79, -41.42, -6442, -13234, 13560 , -10474, 4604, -8372
-6.82, -46.42, -2238, -13660, 12816 , -10172, 4714, -8781
4.64, -55.61, 1392, -14206, 9632 , -8996, 5204, -8104
6.79, -68.69, 1918, -15116, 5588 , -8956, 6142, -6791
-3.92, -85.48, -1166, -17010, -694 , -8875, 5604, -5679
-20.20, -69.68, -7168, -19470, -882 , -7119, 5588, -5480
-30.01, -57.34, -12490, -21026, 5108 , -6097, 7769, -6325
-37.56, -46.81, -17690, -21156, 9068 , -6504, 9313, -8211
-39.97, -47.13, -18480, -21084, 6498 , -7143, 8051, -9882
-36.76, -52.11, -15944, -21030, 3752 , -6460, 6623, -10895
