Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-13.11, -74.65, -3288, -13984, 2000 , -1548, 8423, -3056
-9.64, -77.73, -2422, -14136, 1912 , -2633, 7609, -3006
-6.31, -80.35, -1600, -14362, 1858 , -3323, 6898, -3004
-2.20, -81.92, -562, -14486, 1990 , -3796, 6499, -3071
1.04, -81.13, 266, -14534, 2264 , -4068, 6242, -3220
4.10, -78.13, 1070, -14634, 2896 , -4088, 6145, -3442
6.59, -75.76, 1754, -14822, 3338 , -3888, 6211, -3813
9.01, -73.93, 2436, -14950, 3566 , -3382, 6495, -4122
11.43, -71.91, 3114, -14942, 3772 , -2827, 7142, -4314
14.42, -69.38, 3892, -14632, 3910 , -2229, 7935, -4321
15.99, -67.72, 4208, -14142, 3998 , -2002, 8936, -4208
16.14, -67.93, 4116, -13726, 3760 , -2165, 9710, -4009
16.18, -68.84, 3994, -13368, 3304 , -2578, 10372, -3891
14.40, -71.94, 3524, -13474, 2638 , -3173, 10959, -3748
12.48, -74.55, 3148, -14048, 2290 , -4104, 11597, -3648
9.03, -79.79, 2328, -14598, 1246 , -5004, 12092, -3667
5.74, -84.26, 1506, -14982, 182 , -5879, 12189, -3908
3.29, -86.40, 880, -15290, -418 , -6436, 11641, -4304
1.39, -87.28, 380, -15610, -652 , -6785, 10355, -4890
1.30, -86.71, 372, -16420, -882 , -6656, 8565, -5235
1.47, -85.98, 440, -17088, -1130 , -6112, 6503, -5330
1.29, -85.26, 394, -17506, -1412 , -5402, 5725, -5098
2.55, -86.55, 790, -17756, -744 , -4649, 5544, -4348
3.21, -85.90, 1074, -19152, 878 , -4150, 4691, -3264
2.42, -82.70, 908, -21360, 2600 , -3598, 3518, -1966
-0.70, -79.72, -290, -23506, 4272 , -3221, 3311, -669
-3.02, -77.75, -1358, -25162, 5310 , -3773, 4519, 205
-4.66, -78.61, -2018, -24356, 4492 , -4922, 7078, 1167
-7.68, -79.87, -2998, -22102, 2596 , -6030, 8463, 2506
-13.55, -76.09, -4744, -19656, 1148 , -6802, 7890, 3386
-19.34, -70.34, -6490, -18456, -1238 , -6737, 5747, 3584
-19.49, -69.20, -6280, -17604, -2334 , -6000, 4287, 3160
-15.87, -70.77, -4880, -16854, -3302 , -5245, 4160, 2562
-9.35, -73.42, -2760, -16294, -4002 , -4273, 4797, 1915
-5.19, -74.75, -1506, -16060, -4124 , -3283, 5275, 1400
-2.47, -78.22, -710, -16124, -3298 , -2164, 5048, 730
-0.65, -82.67, -186, -16300, -2100 , -1018, 4410, 163
0.67, -87.44, 190, -16236, -714 , -249, 3556, -271
1.86, -87.48, 524, -16122, 496 , 194, 3239, -476
1.73, -83.85, 484, -15978, 1664 , 134, 3470, -428
-1.46, -82.38, -404, -15726, 2078 , -621, 4047, -237
-4.14, -84.07, -1116, -15398, 1160 , -2137, 4758, -14
-6.81, -81.45, -1824, -15214, -1398 , -3507, 5163, 303
-7.76, -70.31, -2188, -15266, -5018 , -4461, 4900, 792
-8.53, -64.40, -2626, -15964, -7196 , -4805, 4541, 1006
-8.44, -63.18, -2736, -16636, -7964 , -4518, 3594, 1095
-8.07, -64.99, -2664, -17204, -7584 , -3763, 2903, 1091
-7.22, -69.78, -2342, -17484, -6012 , -2929, 2686, 1031
-5.22, -75.68, -1646, -17548, -4178 , -2399, 2743, 1063
-4.01, -81.15, -1214, -17142, -2390 , -2204, 2949, 1139
-3.23, -84.48, -948, -16748, -1328 , -2332, 3211, 1182
-2.29, -86.97, -668, -16728, -602 , -2554, 3376, 1180
-1.58, -87.60, -458, -16614, -542 , -2760, 3569, 1111
-1.06, -86.98, -312, -16774, -842 , -2820, 3941, 1024
-0.85, -84.93, -252, -16958, -1496 , -2786, 4579, 909
-0.83, -81.83, -250, -17100, -2454 , -2676, 5050, 778
-1.21, -80.90, -368, -17264, -2752 , -2444, 5411, 623
-1.99, -79.34, -610, -17274, -3208 , -2241, 5642, 542
-2.90, -78.64, -876, -16988, -3312 , -1999, 5822, 522
-3.87, -77.97, -1158, -16786, -3398 , -1879, 5739, 544
-3.41, -77.36, -1018, -16682, -3612 , -1796, 5637, 640
-3.99, -77.58, -1186, -16650, -3482 , -1769, 5550, 758
-5.04, -78.32, -1480, -16512, -3090 , -1831, 5455, 827
