Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
10.69, -78.17, 3806, -20088, -1826 , -1351, -11340, -956
10.23, -74.95, 3790, -20618, -4066 , 610, -8954, -940
12.09, -72.72, 4532, -20670, -4584 , 2814, -5889, -1257
17.06, -72.53, 6022, -19590, -1390 , 3867, -2652, -1957
23.90, -63.56, 7894, -17448, 3634 , 2707, -911, -2922
27.30, -56.72, 8422, -15354, 5554 , 312, -98, -3887
27.11, -57.73, 7688, -14268, 4720 , -2279, -30, -4558
15.74, -69.79, 4216, -14590, 3346 , -4523, -1332, -5181
4.21, -85.19, 1226, -16630, 702 , -5851, -2240, -5257
-8.53, -76.75, -2922, -19192, -3466 , -6687, -1862, -5047
-14.77, -64.48, -6082, -21528, -8304 , -6659, -1075, -4796
-17.96, -54.43, -8464, -22332, -13564 , -5336, -644, -4518
-21.19, -51.44, -10224, -22126, -14390 , -2378, -2041, -3908
-23.68, -57.87, -9860, -20796, -8584 , 335, -6201, -3035
-20.74, -69.27, -7146, -18880, 412 , 1303, -9816, -1816
-13.29, -62.77, -4338, -16782, 7480 , -262, -13101, -813
-8.05, -65.48, -2456, -15956, 6864 , -2243, -14769, -221
-5.37, -80.88, -1498, -15798, 2060 , -2948, -14959, -288
-1.71, -86.44, -468, -15654, -868 , -2165, -14252, -749
5.33, -84.40, 1418, -15206, 498 , -1512, -12945, -1299
8.98, -79.29, 2296, -14452, 1504 , -2022, -11880, -1557
7.44, -82.41, 1890, -14468, -430 , -2793, -10749, -1721
2.31, -82.11, 602, -14770, -1968 , -3387, -9862, -1857
-1.42, -82.47, -380, -15248, -1990 , -3739, -9172, -1826
-5.45, -82.53, -1514, -15814, -1434 , -3909, -8899, -1653
-9.63, -79.86, -2766, -16278, -946 , -3886, -9006, -1467
-10.72, -79.31, -3166, -16728, -144 , -3780, -9503, -1342
-11.01, -78.84, -3292, -16914, 612 , -3649, -9880, -1295
-11.33, -77.84, -3438, -17118, 1368 , -3522, -10004, -1388
-11.32, -76.69, -3446, -17088, 2134 , -3434, -9951, -1578
-11.38, -76.63, -3450, -17010, 2130 , -3491, -9757, -1862
-9.93, -79.84, -2970, -16952, 698 , -3464, -9525, -2060
-10.12, -79.87, -3020, -16928, -328 , -3214, -8979, -2255
-11.94, -77.92, -3518, -16636, -614 , -2883, -8344, -2413
-15.04, -74.97, -4332, -16132, -290 , -2646, -8107, -2513
-17.86, -72.18, -5082, -15780, -146 , -2591, -8322, -2519
-18.94, -71.10, -5306, -15468, -30 , -2687, -8963, -2433
-19.57, -70.29, -5520, -15516, -738 , -2814, -9592, -2346
-20.33, -69.19, -5852, -15752, -1314 , -2977, -10368, -2365
-17.11, -72.16, -4946, -16006, -1478 , -3140, -10839, -2345
-14.32, -74.88, -4116, -16066, -1412 , -3269, -10987, -2305
-12.13, -76.30, -3492, -16146, -1838 , -3261, -11054, -2276
-10.17, -77.42, -2908, -16076, -2120 , -3158, -10921, -2277
-8.68, -78.63, -2498, -16232, -2118 , -3102, -10536, -2337
-7.96, -78.68, -2308, -16346, -2336 , -3024, -10460, -2348
-8.80, -77.57, -2554, -16312, -2548 , -2916, -10433, -2350
-8.82, -76.63, -2556, -16228, -2904 , -2773, -10302, -2314
-8.93, -76.20, -2596, -16252, -3048 , -2608, -10162, -2253
-8.57, -76.71, -2478, -16192, -2930 , -2520, -10086, -2195
-7.97, -77.97, -2310, -16302, -2612 , -2409, -10076, -2262
-7.59, -79.23, -2176, -16184, -2194 , -2373, -10156, -2353
-6.62, -80.18, -1884, -16110, -2070 , -2330, -10215, -2386
-6.29, -79.44, -1818, -16320, -2456 , -2221, -10149, -2452
-7.40, -77.77, -2182, -16560, -2864 , -2050, -9986, -2564
-7.64, -77.05, -2290, -16796, -3126 , -1745, -9858, -2672
-7.96, -76.83, -2442, -17186, -3212 , -1438, -9811, -2697
-8.41, -75.55, -2624, -17370, -3642 , -994, -9807, -2702
-8.93, -74.55, -2786, -17296, -3900 , -590, -9965, -2638
-8.47, -74.32, -2632, -17208, -4066 , -155, -10186, -2494
-7.76, -75.27, -2370, -16990, -3802 , 152, -10453, -2392
-7.45, -74.89, -2258, -16810, -3952 , 301, -11034, -2326
-6.74, -74.77, -2026, -16666, -4074 , 549, -11512, -2332
-6.20, -75.84, -1850, -16622, -3778 , 808, -11813, -2392
-5.08, -77.15, -1508, -16600, -3488 , 1019, -11970, -2408
-3.60, -78.10, -1068, -16664, -3358 , 1179, -11983, -2367
-2.68, -79.38, -796, -16730, -3046 , 1200, -11829, -2316
-2.82, -81.71, -840, -16884, -2326 , 1025, -11740, -2256
-3.66, -82.85, -1084, -16878, -1832 , 771, -11867, -2200
-1.74, -84.39, -528, -17284, -1628 , 500, -11794, -1935
-1.36, -84.95, -422, -17684, -1518 , 333, -11771, -1660
-1.93, -84.41, -604, -17882, -1656 , 331, -11808, -1430
-2.80, -83.04, -882, -17902, -2014 , 393, -11823, -1181
-3.30, -81.80, -1040, -17888, -2372 , 609, -11798, -936
-2.75, -80.24, -868, -17846, -2958 , 850, -11765, -616
-1.82, -78.08, -576, -17758, -3718 , 1177, -11857, -257
-0.78, -77.15, -246, -17604, -4020 , 1613, -12155, 37
0.65, -77.92, 202, -17388, -3728 , 1859, -12667, 344
1.18, -79.55, 366, -17438, -3208 , 1945, -12880, 586
0.28, -79.80, 88, -17502, -3162 , 1988, -13027, 807
0.07, -78.71, 22, -17592, -3526 , 2199, -13125, 1074
0.41, -76.70, 130, -17522, -4152 , 2655, -13179, 1409
0.56, -75.59, 176, -17396, -4478 , 3336, -13218, 1764
1.87, -75.88, 572, -16990, -4248 , 4149, -13267, 2037
3.64, -77.95, 1084, -16684, -3406 , 4667, -13381, 2240
6.22, -79.39, 1792, -16252, -2474 , 4931, -13526, 2465
8.34, -79.91, 2332, -15840, -1602 , 4933, -13650, 2780
7.47, -81.22, 2100, -15974, -1316 , 4958, -13624, 2900
7.97, -81.28, 2250, -16054, -1030 , 5189, -13464, 3068
6.03, -83.77, 1698, -16066, -484 , 5406, -13100, 3215
4.63, -85.38, 1296, -16012, 166 , 5597, -12794, 3369
3.05, -85.56, 834, -15614, 898 , 5542, -12069, 3508
2.37, -84.25, 636, -15292, 1416 , 5287, -11521, 3652
0.70, -83.93, 188, -15316, 1630 , 4880, -10652, 3820
-1.51, -83.16, -414, -15618, 1838 , 4460, -9695, 3892
-3.51, -82.14, -976, -15794, 1964 , 4008, -9305, 3993
-6.09, -82.14, -1732, -16182, 1432 , 3407, -9027, 4011
-8.43, -81.54, -2478, -16728, 336 , 3294, -9243, 3869
-8.89, -81.14, -2662, -17020, -158 , 3360, -9873, 3793
-9.24, -80.67, -2772, -17042, -474 , 3612, -10801, 3872
-10.26, -79.76, -3046, -16830, -218 , 3755, -11883, 3994
-10.96, -79.01, -3224, -16648, 378 , 3596, -12792, 4180
-11.86, -77.75, -3470, -16500, 936 , 3018, -13545, 4344
-13.29, -75.82, -3880, -16370, 1464 , 2260, -14397, 4505
-14.16, -74.38, -4074, -16046, 1902 , 1133, -15163, 4667
-14.89, -73.65, -4244, -15852, 1930 , 113, -16067, 4881
-15.92, -72.70, -4522, -15746, 1924 , -1020, -16716, 5180
-16.58, -72.46, -4682, -15652, 1632 , -1916, -17359, 5401
-16.41, -73.16, -4634, -15708, 1108 , -2791, -17793, 5591
-16.28, -73.70, -4622, -15830, 402 , -3356, -18027, 5688
-13.63, -76.34, -3834, -15810, -378 , -3822, -18092, 5895
-11.98, -77.81, -3332, -15694, -682 , -4200, -17789, 6022
-11.00, -78.31, -3012, -15466, -1116 , -4629, -17497, 6066
-9.28, -79.52, -2460, -15000, -1306 , -5234, -17262, 6009
-8.38, -80.15, -2188, -14804, -1368 , -5849, -17264, 5861
-6.68, -81.50, -1708, -14520, -1356 , -6618, -17453, 5556
-5.57, -81.78, -1404, -14334, -1536 , -7251, -17613, 5140
-3.50, -82.23, -880, -14278, -1750 , -7807, -17943, 4612
0.13, -81.88, 34, -14314, -2052 , -7992, -18527, 4212
4.99, -79.72, 1270, -14386, -2292 , -7873, -18712, 3894
9.44, -77.09, 2422, -14402, -2260 , -7608, -18182, 3628
12.66, -74.95, 3280, -14460, -2108 , -7327, -16778, 3351
15.28, -73.13, 4024, -14614, -1882 , -7021, -15437, 2901
16.87, -72.17, 4550, -14926, -1562 , -6759, -13944, 2407
17.98, -71.31, 4984, -15296, -1430 , -6434, -12677, 1751
18.19, -71.13, 5174, -15690, -1446 , -5946, -11327, 1164
18.77, -70.34, 5456, -15974, -1710 , -5287, -10044, 518
19.59, -69.53, 5766, -16116, -1760 , -4341, -8624, 62
19.56, -69.54, 5782, -16188, -1788 , -3521, -6928, -294
18.48, -71.07, 5506, -16436, -1266 , -2732, -5620, -531
14.93, -74.78, 4684, -17544, -978 , -2095, -4732, -534
7.84, -81.19, 2644, -19166, -1388 , -1237, -4285, -445
2.43, -82.67, 834, -19478, -2378 , 265, -4061, -370
2.58, -81.28, 862, -18904, -2784 , 1625, -3152, -275
3.12, -83.03, 1006, -18344, -2018 , 2379, -1000, -309
1.95, -87.91, 612, -17984, 274 , 2074, 609, -771
1.22, -83.72, 374, -17510, 1904 , 1006, 1028, -1563
2.02, -83.66, 608, -17152, 1820 , 11, 1043, -2403
2.73, -86.95, 820, -17176, 436 , -797, 1472, -3142
3.57, -85.84, 1072, -17196, -668 , -1394, 1829, -3705
3.35, -85.85, 1022, -17456, -770 , -1864, 1625, -4198
1.42, -88.38, 456, -18434, -282 , -2087, 713, -4388
-0.71, -89.25, -242, -19520, -124 , -2275, -494, -4158
-4.28, -85.70, -1470, -19668, -262 , -2514, -738, -3757
-6.83, -83.02, -2292, -19126, -552 , -2873, -131, -3399
-9.32, -80.49, -2966, -18064, -670 , -3169, 689, -2994
-10.94, -78.61, -3370, -17416, -1020 , -3290, 1118, -2471
-11.73, -77.19, -3576, -17154, -1590 , -3095, 642, -2017
-11.02, -77.15, -3330, -16984, -2004 , -2593, -364, -1802
-8.46, -79.87, -2498, -16720, -1660 , -2120, -1124, -1791
-4.76, -84.48, -1362, -16348, -826 , -1919, -1669, -1853
-2.04, -88.01, -572, -16098, -34 , -2153, -1969, -1909
-0.80, -89.24, -226, -16156, 16 , -2418, -1966, -2052
-0.31, -89.37, -90, -16518, 172 , -2537, -1639, -2240
-0.20, -88.33, -58, -16968, 506 , -2562, -1237, -2410
0.50, -85.95, 148, -17048, 1212 , -2588, -898, -2472
1.57, -86.07, 466, -16978, 1082 , -2666, -538, -2427
1.07, -87.57, 316, -16840, 654 , -2725, -90, -2342
0.09, -89.20, 26, -16658, 244 , -2728, 194, -2269
-0.85, -88.99, -244, -16468, 180 , -2741, 207, -2203
-0.79, -89.04, -226, -16450, -180 , -2768, 170, -2126
-1.06, -87.34, -304, -16482, -716 , -2777, 173, -2065
-0.85, -85.32, -246, -16612, -1350 , -2670, 157, -2035
-1.19, -84.53, -348, -16650, -1570 , -2432, 79, -2007
-1.52, -84.35, -438, -16492, -1586 , -2162, 114, -1969
-5.87, -82.47, -1700, -16490, -1384 , -331, 2209, -248
-6.68, -80.22, -1946, -16490, -2090 , -414, 1846, -259
-7.61, -77.83, -2212, -16332, -2756 , -511, 1665, -232
-8.50, -76.23, -2472, -16250, -3136 , -524, 1548, -184
-8.64, -75.07, -2512, -16160, -3514 , -408, 1451, -181
-9.19, -76.21, -2664, -16210, -2972 , -302, 1310, -235
-9.09, -78.40, -2604, -16150, -2070 , -356, 1117, -326
-7.90, -80.11, -2248, -16118, -1706 , -571, 860, -338
-7.44, -79.32, -2142, -16256, -2210 , -718, 422, -357
