Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-34.16, -46.47, -7940, -10254, 5654 , 4342, 592, 7876
-35.91, -45.09, -8334, -10064, 5602 , 4298, 549, 7633
-37.37, -43.81, -8560, -9762, 5520 , 4238, 356, 7454
-38.95, -42.47, -8868, -9526, 5460 , 4148, 93, 7280
-39.82, -41.12, -9206, -9454, 5716 , 3967, -235, 7152
-40.80, -39.49, -9570, -9314, 6028 , 3761, -651, 7101
-41.38, -38.47, -9792, -9214, 6230 , 3508, -1043, 7074
-41.30, -37.38, -10048, -9244, 6752 , 3209, -1363, 7080
-41.00, -37.08, -10062, -9246, 6976 , 2831, -1726, 7102
-40.15, -37.84, -9838, -9360, 6968 , 2573, -2002, 7154
-39.52, -38.83, -9496, -9356, 6720 , 2407, -2102, 7256
-39.23, -39.53, -9318, -9376, 6518 , 2322, -2173, 7349
-38.77, -40.22, -9094, -9378, 6360 , 2272, -2288, 7415
-38.79, -40.32, -8986, -9280, 6246 , 2291, -2368, 7407
-39.07, -40.68, -8984, -9292, 6026 , 2313, -2416, 7357
-39.13, -40.04, -8946, -9120, 6156 , 2321, -2550, 7273
-39.48, -39.58, -8950, -8968, 6144 , 2295, -2803, 7137
-39.78, -38.92, -9018, -8854, 6254 , 2250, -2977, 6916
-40.35, -38.21, -9186, -8776, 6328 , 2238, -3034, 6670
-40.28, -37.42, -9172, -8620, 6558 , 2256, -2945, 6391
-39.97, -37.11, -9126, -8570, 6726 , 2296, -2805, 6101
-39.73, -36.58, -9122, -8506, 6950 , 2423, -2612, 5860
-39.49, -36.78, -9090, -8558, 6974 , 2573, -2265, 5653
-38.67, -36.86, -8898, -8542, 7130 , 2731, -1911, 5446
-38.42, -37.74, -8794, -8662, 6934 , 2949, -1549, 5264
-38.76, -37.69, -8804, -8598, 6820 , 3200, -1210, 5083
-39.50, -37.50, -8996, -8610, 6718 , 3448, -1027, 4791
-39.99, -37.11, -9156, -8596, 6740 , 3638, -937, 4454
-39.95, -36.93, -9234, -8640, 6858 , 3710, -819, 4037
-40.35, -36.61, -9322, -8586, 6844 , 3745, -664, 3541
-40.94, -36.13, -9420, -8476, 6802 , 3738, -526, 2937
-40.83, -36.07, -9330, -8402, 6796 , 3753, -401, 2453
-40.98, -35.19, -9422, -8278, 7018 , 3755, -226, 1989
-41.50, -34.31, -9512, -8092, 7092 , 3754, -23, 1549
-42.11, -33.55, -9690, -7986, 7162 , 3750, 305, 1085
-42.33, -33.16, -9738, -7910, 7206 , 3728, 740, 768
-43.46, -32.38, -9986, -7774, 7124 , 3707, 1203, 476
