Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-17.18, -72.84, -4370, -14140, 226 , -1207, -4728, 2180
-19.80, -70.21, -5120, -14224, -284 , -804, -4289, 2094
-21.49, -68.56, -5510, -14004, -2 , -622, -4213, 1877
-22.69, -67.34, -5740, -13738, 208 , -628, -4186, 1726
-24.47, -65.57, -6122, -13458, 136 , -742, -4011, 1588
-25.87, -64.16, -6356, -13112, -180 , -593, -3528, 1542
-25.72, -64.27, -6280, -13038, 394 , -392, -2736, 1581
-25.90, -63.88, -6362, -13078, 880 , -380, -2122, 1645
-27.01, -62.88, -6668, -13070, 684 , -383, -1875, 1706
-27.85, -62.10, -6914, -13082, 542 , -272, -1978, 1711
-28.94, -61.03, -7192, -13006, 500 , -247, -2131, 1721
-29.94, -60.07, -7392, -12840, 346 , -174, -2053, 1712
-30.80, -59.17, -7554, -12670, 514 , -38, -2231, 1725
-30.56, -59.26, -7340, -12410, 852 , 50, -2575, 1824
-29.99, -59.88, -7040, -12184, 716 , 59, -2912, 1962
-30.17, -59.80, -7016, -12066, 474 , 142, -2972, 2078
-30.60, -59.40, -7210, -12194, 356 , 239, -2592, 2171
-30.94, -59.06, -7430, -12398, 398 , 145, -2405, 2232
-30.98, -59.06, -7636, -12728, 134 , 10, -2507, 2224
-30.88, -59.07, -7750, -12956, 572 , 28, -3194, 2213
-29.28, -59.86, -7348, -12996, 1754 , -61, -3554, 2213
-27.57, -61.35, -6838, -12970, 1890 , -284, -3730, 2253
-27.96, -61.04, -6870, -12822, 1816 , -393, -4735, 2282
-27.36, -62.29, -6622, -12758, 1086 , -462, -5294, 2245
-25.81, -64.12, -6204, -12824, 576 , -502, -4801, 2221
-24.88, -65.09, -5932, -12792, 444 , -643, -4226, 2220
-24.49, -65.47, -5942, -13042, -472 , -680, -4012, 2145
-25.54, -64.27, -6398, -13372, -842 , -436, -3903, 1891
-26.68, -63.23, -7010, -13942, -696 , -244, -3645, 1601
-28.27, -61.75, -7594, -14126, -324 , -277, -3431, 1307
-29.53, -60.32, -8050, -14190, -874 , -288, -3721, 1181
-29.68, -60.05, -8152, -14266, -1128 , 24, -4441, 1135
-28.37, -61.36, -7626, -14090, 1090 , 296, -5156, 1204
-25.62, -62.74, -6760, -13900, 2392 , 100, -5564, 1313
-23.12, -66.66, -5994, -14022, 894 , -152, -5529, 1434
-21.86, -67.72, -5740, -14268, -1162 , -56, -5257, 1368
-21.64, -68.06, -5814, -14630, -1026 , 133, -5007, 1191
-22.10, -67.85, -5984, -14738, 540 , 89, -4891, 1000
-22.65, -66.64, -6232, -14860, 1582 , -69, -5244, 818
-22.38, -66.85, -6152, -14862, 1638 , -107, -5514, 776
-21.34, -68.65, -5750, -14722, 422 , -74, -5078, 836
-21.55, -68.24, -5734, -14500, -850 , 28, -4628, 994
-22.56, -67.48, -5934, -14290, -150 , 89, -4631, 1198
-23.97, -65.81, -6246, -14028, 914 , -45, -5083, 1357
-25.53, -64.38, -6654, -13924, 660 , -204, -5538, 1519
-26.52, -63.30, -6990, -13986, 868 , -288, -5706, 1628
-27.31, -62.41, -7406, -14310, 1114 , -355, -5745, 1723
-27.14, -62.88, -7526, -14686, 326 , -333, -5844, 1794
-26.11, -63.90, -7474, -15252, 376 , -122, -6198, 1860
-25.40, -64.48, -7378, -15528, 834 , -51, -6828, 1877
-24.78, -65.24, -7366, -15960, 284 , 145, -7410, 1810
-24.20, -65.80, -7262, -16160, 398 , 480, -7528, 1686
-23.19, -66.70, -6988, -16300, 788 , 574, -7274, 1631
-22.68, -67.29, -6806, -16288, 550 , 559, -6956, 1617
-22.70, -67.31, -6658, -15922, 392 , 699, -6654, 1589
-23.12, -66.83, -6624, -15514, 604 , 990, -6490, 1530
-24.72, -64.92, -6924, -15000, 1216 , 1066, -6596, 1399
-26.05, -63.31, -7102, -14450, 1580 , 903, -6566, 1205
-26.81, -63.04, -7138, -14106, 826 , 796, -6285, 966
-27.37, -62.58, -7168, -13840, 570 , 770, -6082, 723
-27.13, -62.17, -7014, -13604, 1584 , 653, -5881, 501
-26.91, -62.64, -6870, -13482, 1266 , 512, -5568, 319
-26.76, -63.13, -6812, -13500, 720 , 570, -5349, 204
-25.57, -64.25, -6584, -13744, 842 , 764, -5128, 228
-25.48, -64.43, -6696, -14042, 674 , 1054, -4836, 335
-26.15, -63.89, -6988, -14240, -168 , 1445, -4536, 524
-27.19, -62.79, -7376, -14360, -528 , 1937, -3999, 722
-29.56, -60.46, -8192, -14450, -302 , 2363, -3457, 829
-31.76, -57.81, -9126, -14672, 1498 , 2475, -3547, 885
-32.01, -56.77, -9600, -15152, 2564 , 2351, -4031, 978
-30.71, -58.23, -9478, -15780, 2420 , 2371, -4697, 1217
-27.44, -61.56, -8592, -16398, 2286 , 2450, -5046, 1672
-23.91, -64.98, -7602, -17002, 2316 , 2538, -5134, 2196
-20.80, -67.76, -6718, -17512, 2512 , 2633, -4980, 2845
-18.49, -70.17, -6040, -17918, 2328 , 2755, -4503, 3713
-18.36, -70.96, -6158, -18484, 1712 , 2997, -3840, 4419
-19.45, -69.25, -6710, -18844, 2482 , 3397, -3586, 5181
-20.23, -66.31, -7352, -19478, 4382 , 3586, -3676, 5763
-21.58, -64.46, -8104, -19886, 4986 , 3577, -4122, 6502
-22.49, -64.62, -8558, -20220, 4362 , 3851, -4784, 7161
-22.37, -64.40, -8594, -20366, 4650 , 4277, -5207, 7890
-21.87, -64.31, -8402, -20332, 5036 , 4672, -5471, 8740
-21.54, -64.92, -8142, -20086, 4728 , 4956, -5957, 9373
-19.75, -66.77, -7226, -19656, 4378 , 5231, -6359, 9965
-18.08, -68.38, -6362, -19066, 4104 , 5348, -6407, 10292
-16.49, -69.30, -5612, -18498, 4186 , 5375, -6373, 10682
-16.70, -68.24, -5528, -17870, 4530 , 5208, -6289, 10910
-17.52, -66.77, -5666, -17296, 4816 , 5073, -5606, 11109
-19.18, -64.14, -6068, -16628, 5322 , 4773, -4484, 11180
-22.86, -61.89, -7130, -16194, 4916 , 4316, -3641, 11043
-26.78, -59.84, -8292, -15914, 4116 , 3881, -4040, 10648
-29.04, -58.42, -8924, -15664, 3644 , 3598, -5463, 10340
-30.02, -57.21, -9184, -15432, 3838 , 3283, -6361, 10028
-28.79, -56.64, -8704, -15096, 4822 , 2823, -6240, 9878
-27.40, -57.57, -8124, -14904, 4886 , 2332, -6097, 9765
-25.43, -59.10, -7336, -14662, 4834 , 1692, -6276, 9722
-23.71, -59.18, -6768, -14456, 5360 , 1001, -6487, 9694
-22.65, -59.20, -6528, -14564, 5740 , 306, -6378, 9566
-21.83, -58.81, -6522, -15008, 6342 , -164, -6364, 9467
-22.51, -58.48, -6974, -15528, 6502 , -636, -6888, 9484
-24.22, -57.77, -7754, -15990, 6458 , -1212, -7693, 9569
-26.75, -56.68, -8734, -16218, 6132 , -1685, -7842, 9634
-30.01, -54.22, -10066, -16328, 6116 , -2102, -7274, 9554
-31.54, -52.74, -10744, -16348, 6284 , -2367, -6779, 9433
