Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-5.97, -83.87, -1742, -16672, -460 , -1682, 12969, -275
-8.78, -80.63, -2576, -16666, -998 , -1971, 13242, -371
-10.52, -78.71, -3118, -16752, -1246 , -2118, 13272, -526
-11.29, -78.26, -3356, -16796, -1006 , -2230, 12892, -704
-11.03, -78.71, -3300, -16916, -778 , -2259, 12411, -893
-9.81, -80.07, -2924, -16908, -542 , -2311, 12312, -1059
-7.82, -82.18, -2314, -16852, -256 , -2360, 12450, -1103
-6.36, -83.67, -1872, -16808, 142 , -2500, 12617, -1083
-5.20, -84.84, -1542, -16962, 68 , -2679, 12817, -1011
-5.07, -84.97, -1508, -17010, -100 , -2698, 13142, -991
-5.44, -84.61, -1640, -17234, -26 , -2654, 13411, -986
-6.01, -84.04, -1824, -17336, -14 , -2691, 13637, -1085
-6.24, -83.61, -1906, -17444, -486 , -2743, 14062, -1219
-6.09, -82.94, -1864, -17450, -1118 , -2697, 14412, -1334
-5.51, -83.10, -1690, -17472, -1292 , -2595, 14308, -1431
-4.10, -84.60, -1234, -17200, -1078 , -2457, 14109, -1529
-3.14, -85.98, -938, -17068, -768 , -2356, 14196, -1634
-2.45, -86.65, -720, -16840, -692 , -2248, 14385, -1793
-1.98, -87.25, -576, -16676, -576 , -2079, 14760, -1944
-1.99, -87.47, -578, -16598, -474 , -1976, 15247, -2109
-2.73, -86.91, -788, -16524, -444 , -1968, 15770, -2194
-3.38, -85.79, -984, -16668, -756 , -1942, 16313, -2247
-4.37, -84.01, -1286, -16774, -1218 , -1830, 16829, -2241
-5.51, -82.41, -1630, -16832, -1560 , -1621, 17228, -2221
-7.25, -80.50, -2154, -16832, -1836 , -1379, 17239, -2216
-8.97, -79.22, -2682, -16908, -1800 , -946, 17020, -2288
-10.22, -78.73, -3074, -16994, -1448 , -543, 16851, -2395
-9.92, -79.53, -3000, -17134, -1052 , -194, 16868, -2485
-9.29, -80.47, -2822, -17254, -704 , -13, 16971, -2450
-8.78, -81.23, -2646, -17144, -230 , 55, 17097, -2350
-9.10, -80.92, -2700, -16868, -226 , 36, 17280, -2226
-9.57, -80.39, -2790, -16554, -364 , 76, 17399, -2178
-9.65, -80.35, -2790, -16414, -280 , 178, 17334, -2147
-9.29, -80.75, -2678, -16378, -28 , 240, 17333, -2089
-9.63, -80.42, -2762, -16292, -68 , 287, 17413, -2101
-10.81, -79.18, -3142, -16468, -336 , 476, 17542, -2156
-11.26, -78.57, -3316, -16648, -650 , 737, 17706, -2257
-10.87, -78.95, -3198, -16656, -654 , 1072, 17916, -2310
-10.23, -79.73, -3000, -16630, -390 , 1320, 18045, -2299
-9.26, -80.61, -2708, -16610, -530 , 1584, 18077, -2222
-8.67, -80.81, -2534, -16606, -926 , 1955, 18172, -2152
-8.58, -80.21, -2532, -16728, -1410 , 2354, 18400, -2049
-9.20, -79.62, -2692, -16574, -1432 , 2700, 18551, -1991
-10.71, -78.25, -3116, -16420, -1428 , 2916, 18516, -2017
-11.95, -76.75, -3484, -16382, -1684 , 3156, 18572, -2043
-12.02, -76.46, -3504, -16366, -1828 , 3364, 18818, -1977
-12.04, -76.46, -3526, -16442, -1830 , 3534, 18971, -1824
-11.44, -77.32, -3356, -16518, -1624 , 3645, 18982, -1690
-10.72, -78.66, -3130, -16510, -1120 , 3825, 18961, -1562
-10.19, -79.17, -2986, -16588, -1110 , 4001, 19079, -1534
-9.22, -80.43, -2712, -16702, -798 , 4138, 19303, -1498
-8.27, -81.72, -2436, -16764, -270 , 4273, 19448, -1502
-8.29, -81.72, -2432, -16696, 208 , 4351, 19495, -1523
-9.17, -80.77, -2692, -16672, 392 , 4501, 19587, -1635
-8.79, -81.14, -2592, -16768, 430 , 4732, 19545, -1761
-7.49, -82.13, -2206, -16774, 752 , 4915, 19368, -1885
-6.46, -83.11, -1920, -16956, 750 , 5131, 19235, -2023
-5.04, -84.52, -1492, -16928, 676 , 5421, 19134, -2185
-3.17, -86.02, -936, -16876, 730 , 5809, 18993, -2345
-1.99, -86.94, -580, -16658, 694 , 6093, 18959, -2440
-1.76, -87.70, -504, -16390, 444 , 6298, 19044, -2481
-2.36, -87.69, -672, -16332, -24 , 6431, 19025, -2526
-3.73, -85.43, -1068, -16360, -774 , 6594, 18802, -2537
-5.24, -83.07, -1540, -16734, -1346 , 6735, 18357, -2527
-6.94, -80.54, -2104, -17180, -1958 , 6971, 17859, -2431
