Deviazione_Standard_Pitch,Deviazione_Standard_Roll,Deviazione_Standard_AccelerometerX,Deviazione_Standard_AccelerometerY,Deviazione_Standard_AccelerometerZ,Deviazione_Standard_GyroscopeX,Deviazione_Standard_GyroscopeY,Deviazione_Standard_GyroscopeZ,Massima_Ampiezza_Pitch,Massima_Ampiezza_Roll,Massima_Ampiezza_AccelerometerX,Massima_Ampiezza_AccelerometerY,Massima_Ampiezza_AccelerometerZ,Massima_Ampiezza_GyroscopeX,Massima_Ampiezza_GyroscopeY,Massima_Ampiezza_GyroscopeZ,Minima_Ampiezza_Pitch,Minima_Ampiezza_Roll,Minima_Ampiezza_AccelerometerX,Minima_Ampiezza_AccelerometerY,Minima_Ampiezza_AccelerometerZ,Minima_Ampiezza_GyroscopeX,Minima_Ampiezza_GyroscopeY,Minima_Ampiezza_GyroscopeZ,Ampiezza_Media_Pitch,Ampiezza_Media_Roll,Ampiezza_Media_AccelerometerX,Ampiezza_Media_AccelerometerY,Ampiezza_Media_AccelerometerZ,Ampiezza_Media_GyroscopeX,Ampiezza_Media_GyroscopeY,Ampiezza_Media_GyroscopeZ,TF1,TF2,TF3,TF4,TF5,TF6,rappA/G1,rappA/G2,rappA/G3
7.169253137548656,6.750335330401322,2032.300223043563,2247.829058196902,3324.166764437209,5503.626566427672,5282.598108721345,5314.941039481608,19.35,-57.23,5382.0,-11086.0,7592.0,17196.0,5673.0,12793.0,-17.71,-88.58,-5582.0,-21956.0,-4166.0,-8764.0,-11995.0,-5981.0,-2.34095,-77.45125,-647.38,-16268.25,-312.16,1178.435,-34.575,2104.41,703.9999999999997,-16356.000000000002,-2878.0,-822.0000000000006,1386.0000000000007,-82.99999999999972,-0.5493557132977211,470.5206073752711,-0.14833611320987833
8.433608153240941,7.206079663072894,2550.7966349681474,3040.0385808018655,3337.3902089708768,6796.599282245282,5614.955911511334,6712.178806065733,25.76,-55.76,7804.0,-10210.0,8756.0,18464.0,14808.0,14995.0,-22.78,-88.55,-9060.0,-26778.0,-6210.0,-10567.0,-10728.0,-8316.0,-1.3665,-76.91910000000001,-313.62,-16180.51,-453.51,-435.34,640.465,869.795,-5592.0,-18102.0,8090.0,-2840.0,-3076.0,856.0000000000003,0.7204024440667065,-25.26369122434481,-0.5213987203881374
9.228999722444705,7.358313966674758,2945.3329328834184,3160.2779710448503,3347.0568557882902,6398.077891949839,6220.628607765759,6775.903930054027,27.15,-48.35,8570.0,-11458.0,9338.0,18175.0,15870.0,15228.0,-22.67,-88.73,-9068.0,-25012.0,-6468.0,-10203.0,-13489.0,-7482.0,-2.2144500000000003,-76.55930000000001,-587.57,-16378.7,-207.39,-510.61,709.575,1067.645,-9068.0,-22272.0,6578.0,-7968.0,-2601.0,-5160.999999999999,1.1507216858267564,-23.08240848395166,-0.19424996136356185
9.335273140785187,8.59608475268694,2990.43912144947,3784.8879810033636,3665.8092254626995,7239.715178300496,6366.33478399341,6960.218685120353,25.27,-40.2,8764.0,-7650.0,9774.0,19499.0,14064.0,16864.0,-23.09,-88.4,-7996.0,-29348.0,-8300.0,-13979.0,-12128.0,-8695.0,-2.4200999999999997,-75.70270000000001,-723.46,-16523.42,-342.67,-481.08,1111.355,1085.105,-6134.000000000001,-12556.000000000005,7044.0,-6806.000000000001,-1853.0000000000007,-6854.0,1.5038247276960175,-14.867814514714018,-0.31579432405158947
10.293134009434683,9.087932188059828,3296.578808035376,3777.147699151574,3717.7026668624244,7150.279733495479,5994.357593317051,7339.488069724492,25.37,-42.65,9132.0,-8100.0,10010.0,18853.0,16793.0,17272.0,-24.21,-88.4,-9054.0,-26022.0,-6618.0,-10721.0,-11787.0,-8876.0,-3.00555,-75.17394999999999,-848.96,-16383.35,101.08,-569.79,736.635,736.4,-2574.0000000000005,-11552.000000000002,3792.0,-1427.9999999999998,-3293.0,-5633.000000000001,1.4899524386177365,-22.240797681348294,0.13726235741444867
9.442760402424067,9.235937865276936,2849.7974451691234,3743.2464887148935,3730.887373005282,7059.877669758861,6449.997930084199,7754.111558697336,23.62,-48.0,8210.0,-9404.0,9018.0,18265.0,14657.0,17416.0,-22.66,-88.91,-7672.0,-27576.0,-5878.0,-11429.0,-13646.0,-9675.0,-2.0885499999999997,-75.9007,-534.33,-16247.19,143.23,-838.96,-298.28,715.16,-3099.9999999999995,-11228.0,3208.0,-1178.9999999999993,-5804.000000000001,-3578.0000000000005,0.6368956803661676,54.469592329354974,0.20027686112198667
10.193631323418998,10.112112068700078,3420.4851145993866,4040.174959692293,3819.115500956765,6846.545974350459,7697.105250977352,7660.005837907953,24.91,-48.57,10428.0,-9306.0,10206.0,18971.0,16991.0,17882.0,-24.32,-88.88,-9798.0,-28768.0,-5664.0,-10483.0,-18340.0,-7016.0,-3.4398,-74.79175000000001,-914.27,-16188.06,804.08,-797.1,20.04,726.52,-3841.9999999999986,-10558.000000000002,4534.0,-1361.9999999999993,-4725.999999999999,-5268.0,1.1469953581733785,-807.7874251497007,1.106755491934152
11.151353209003819,10.051600401461116,3401.4588148979897,3595.8992813073246,4354.693283235373,7053.752401795029,6796.938104757134,7618.595003215165,29.35,-47.94,10708.0,-9530.0,12344.0,17529.0,14992.0,18134.0,-25.85,-87.87,-7742.0,-24956.0,-7466.0,-13680.0,-15514.0,-7831.0,-3.38,-73.74414999999999,-944.53,-16145.37,587.37,-1079.83,576.59,767.69,-5712.0,-11892.0,8316.000000000002,-5877.0,-3155.9999999999986,-5607.0,0.8747024994675088,-28.001474184429142,0.7651135223853378
10.125508920270248,10.966857522993914,3075.011328834792,4423.3681595561175,4190.832129456682,7614.400538803211,7679.000950472777,7926.044877655757,25.61,-40.93,8594.0,-7344.0,10464.0,18942.0,17800.0,17963.0,-25.61,-88.84,-8806.0,-31032.0,-6564.0,-14879.0,-14363.0,-9664.0,-2.5776,-74.3417,-743.53,-16274.88,218.82,-863.85,467.725,660.88,-7244.0,-12622.0,8332.0,-7611.0,-5972.0,-8078.0,0.8607165595878914,-34.795830883531984,0.3311039825686963
11.494920354652267,11.226400191794859,3367.8220804143784,4316.541737311219,4046.254290577904,6980.241597494817,7138.182693510278,7519.970304863587,22.76,-37.41,7792.0,-6958.0,10560.0,17930.0,16180.0,17161.0,-30.11,-88.58,-8846.0,-31582.0,-8170.0,-14371.0,-17461.0,-9188.0,-1.8548999999999998,-74.1948,-514.65,-16386.27,166.43,-1219.38,202.93,764.03,-7110.000000000001,-17134.0,9900.0,-9891.0,-5046.999999999999,-8536.0,0.4220587511686266,-80.74838614300498,0.21783176053296338
