Deviazione_Standard_Pitch,Deviazione_Standard_Roll,Deviazione_Standard_AccelerometerX,Deviazione_Standard_AccelerometerY,Deviazione_Standard_AccelerometerZ,Deviazione_Standard_GyroscopeX,Deviazione_Standard_GyroscopeY,Deviazione_Standard_GyroscopeZ,Massima_Ampiezza_Pitch,Massima_Ampiezza_Roll,Massima_Ampiezza_AccelerometerX,Massima_Ampiezza_AccelerometerY,Massima_Ampiezza_AccelerometerZ,Massima_Ampiezza_GyroscopeX,Massima_Ampiezza_GyroscopeY,Massima_Ampiezza_GyroscopeZ,Minima_Ampiezza_Pitch,Minima_Ampiezza_Roll,Minima_Ampiezza_AccelerometerX,Minima_Ampiezza_AccelerometerY,Minima_Ampiezza_AccelerometerZ,Minima_Ampiezza_GyroscopeX,Minima_Ampiezza_GyroscopeY,Minima_Ampiezza_GyroscopeZ,Ampiezza_Media_Pitch,Ampiezza_Media_Roll,Ampiezza_Media_AccelerometerX,Ampiezza_Media_AccelerometerY,Ampiezza_Media_AccelerometerZ,Ampiezza_Media_GyroscopeX,Ampiezza_Media_GyroscopeY,Ampiezza_Media_GyroscopeZ,TF1,TF2,TF3,TF4,TF5,TF6,rappA/G1,rappA/G2,rappA/G3
9.031212363869345,6.239759433378194,2786.282651233147,1332.070455528709,2407.059854535525,3306.764377334898,5743.024340699273,2926.6342536518364,27.3,-51.44,8422.0,-13700.0,7480.0,5882.0,1319.0,7097.0,-23.68,-86.87,-10224.0,-22332.0,-14390.0,-8392.0,-18843.0,-5257.0,-4.311650000000001,-78.85455,-1280.15,-16558.2,-1139.68,84.105,-8175.995,522.825,-11.999999999999709,-16508.0,-1715.9999999999993,-60.99999999999986,211.99999999999827,115.00000000000011,-15.220854883776232,2.0252213950717928,-2.179849854157701
8.682444927964456,5.3355826380948965,2474.1998286030366,1781.3473096473747,1585.0809228743817,5016.63720074709,6993.154944248794,3156.926278126817,19.59,-68.95,5782.0,-13014.0,1904.0,13121.0,2209.0,6066.0,-20.74,-89.37,-5760.0,-24330.0,-6832.0,-10226.0,-19538.0,-6501.0,-3.9686500000000002,-79.84785,-1153.11,-16562.44,-1227.66,-1251.99,-8429.31,496.39,-4681.999999999999,-15652.0,1632.0,-1916.0,-17358.999999999996,5401.0,0.9210217334004265,1.96486307894715,-2.473176333125164
7.571687041921637,4.745854277590137,2156.774818959664,1133.5873948703934,1479.3087830055586,3755.412356079686,4923.862486473756,2840.7577876228197,17.32,-67.58,5050.0,-13374.0,3292.0,8315.0,2181.0,7581.0,-19.39,-88.99,-5080.0,-21766.0,-5234.0,-10634.0,-15772.0,-3412.0,-2.87775,-81.0728,-805.22,-16403.49,-1010.63,-232.225,-5267.385,364.31,-413.99999999999994,-14656.000000000005,-1250.0000000000002,-2036.0,-7425.999999999996,-2750.0,3.46741306922166,3.114161960821167,-2.7740934918064286
7.693916711390178,4.763079299367196,2441.4198717242907,1423.9093612111426,1968.7630695490254,3154.919307475774,5558.178149057323,2777.396278683368,18.94,-56.98,6578.0,-13628.0,5016.0,6231.0,628.0,5786.0,-25.07,-89.17,-11194.0,-22950.0,-9660.0,-8406.0,-15064.0,-4683.0,-3.3371,-80.1589,-1036.57,-16580.98,-1035.69,-1394.45,-7482.005,-348.04,4050.0,-21154.0,-2136.0,3380.0,-333.00000000000057,-2208.0,0.7433540105417906,2.2161145307975603,2.9757786461326283
6.323420841061097,4.138866841741631,1816.5292454562878,1444.232863641494,1648.7882410178065,3865.594375484693,5523.5854723291495,2674.019861345339,15.57,-67.49,4346.0,-12694.0,2082.0,10653.0,915.0,5104.0,-17.57,-88.03,-4946.0,-24488.0,-7252.0,-9273.0,-20039.0,-6308.0,-5.345350000000001,-79.4694,-1557.77,-16472.72,-1683.64,-892.44,-8699.085,-137.835,-333.9999999999995,-16568.000000000004,-1746.0,-43.999999999998614,618.0000000000006,306.00000000000006,1.7455179059656671,1.8936152480404551,12.21489462037944
9.281467290944052,6.442432964533862,2659.6151995067326,1881.500176366811,1911.8209583756588,4586.7485123097695,5811.160498166632,2763.4615966902647,18.53,-58.81,6466.0,-11624.0,4186.0,10060.0,1083.0,6306.0,-31.1,-88.75,-8282.0,-23400.0,-6528.0,-12229.0,-21508.0,-4458.0,-3.2764500000000005,-79.60610000000001,-886.34,-16519.97,-1133.4,-429.38,-6920.285,407.56,-466.00000000000045,-16331.999999999993,-2451.9999999999995,-1588.0,-6977.999999999999,-1779.0000000000007,2.0642321486794915,2.387180585770673,-2.780940229659437
7.28570334998757,5.064556610236622,2092.95474315247,1449.8963643435636,2134.527109574282,4192.747805386447,6050.422130179582,3003.324943216724,17.75,-64.98,4694.0,-14248.0,3248.0,9657.0,864.0,9348.0,-22.31,-88.39,-6200.0,-21666.0,-5922.0,-9313.0,-15782.0,-2934.0,-2.49925,-79.9451,-772.03,-16647.7,-1207.22,382.785,-8393.08,880.155,-3164.0,-17736.0,-440.0000000000002,-3675.0000000000005,-11373.0,-2146.0000000000005,-2.0168763143801347,1.9835030763438453,-1.3715993205742172
9.637417661042134,5.501339698874453,2880.7792985291617,1860.6454927925543,2439.57228304904,4607.125392641011,4810.502293438376,3269.9785651564926,20.12,-60.31,6664.0,-12722.0,5322.0,10220.0,4215.0,8972.0,-25.08,-89.59,-9504.0,-23786.0,-10042.0,-9842.0,-16180.0,-4424.0,-3.6218500000000002,-77.9339,-1083.2,-16329.72,-971.98,-1357.22,-8707.58,58.15,-2712.0,-14856.000000000002,-1127.9999999999998,10036.000000000002,-12241.0,8972.0,0.7981020026230088,1.8753453887302787,-16.715047291487533
9.249997658019533,5.735152646345555,2716.015864549103,1924.0692116595706,2412.1488944601297,5118.044467465555,4117.183071493904,3609.0010924633993,23.95,-58.92,6658.0,-12632.0,6404.0,8872.0,139.0,7334.0,-18.64,-86.7,-9284.0,-25128.0,-11860.0,-10770.0,-17247.0,-5819.0,-4.3069,-78.24495,-1291.88,-16240.98,-933.68,-645.57,-9665.305,903.845,-1125.9999999999998,-17034.0,-1249.9999999999998,390.99999999999943,138.99999999999883,294.99999999999943,2.0011462738355252,1.68033807520818,-1.033008978309334
5.731082837470573,3.663452939125318,1745.6531669539866,1535.8691238932577,1916.66901778022,3292.526100276963,6091.98440245861,2560.5401712957164,13.08,-69.76,3684.0,-14622.0,5646.0,11681.0,3265.0,7514.0,-18.89,-88.29,-6640.0,-26060.0,-5456.0,-5323.0,-20559.0,-3975.0,-4.04925,-79.15,-1229.84,-16760.21,-1957.13,346.64,-5527.4,-373.395,3684.0000000000005,-15624.000000000002,-2751.9999999999986,-4077.0,352.0,-2964.0000000000005,-3.5478882990999305,3.0322050150161015,5.241446725317694
