Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-9.24, -77.67, -2616, -15920, -2312 , 144, 16110, -1716
-10.48, -76.97, -2898, -15522, -2142 , 120, 16110, -2049
-10.73, -77.32, -2898, -15194, -1836 , -74, 16449, -2316
-11.17, -76.98, -2998, -15086, -1806 , -346, 16725, -2381
-11.47, -77.08, -3102, -15204, -1618 , -633, 16983, -2384
-11.55, -77.82, -3190, -15584, -1106 , -776, 17262, -2381
-11.56, -78.24, -3304, -16154, -684 , -738, 17207, -2428
-11.03, -78.71, -3244, -16638, -774 , -449, 16852, -2457
-10.77, -78.10, -3214, -16838, -1532 , 29, 15981, -2458
-11.13, -77.70, -3288, -16642, -1564 , 657, 15582, -2468
-12.74, -76.77, -3676, -16234, -1070 , 1020, 15583, -2448
-14.60, -75.28, -4136, -15874, -608 , 1119, 15499, -2380
-15.43, -74.58, -4316, -15640, -276 , 1064, 15544, -2253
-16.05, -73.97, -4512, -15688, 262 , 973, 15691, -2038
-16.14, -73.73, -4614, -15938, 674 , 838, 15516, -1881
-16.15, -73.84, -4682, -16176, 406 , 889, 14808, -1748
-15.80, -74.25, -4620, -16340, -82 , 1167, 14009, -1690
-15.72, -74.32, -4578, -16276, -162 , 1517, 13361, -1704
-15.73, -74.29, -4504, -16002, 266 , 1640, 12864, -1768
-16.42, -73.56, -4622, -15684, 386 , 1679, 12282, -1910
-16.58, -73.44, -4672, -15700, 282 , 1728, 11587, -2046
-16.02, -74.03, -4596, -16020, 32 , 1784, 11390, -2173
-15.73, -74.31, -4628, -16444, -110 , 1807, 11487, -2273
-15.58, -74.44, -4650, -16686, -278 , 1861, 11378, -2441
-15.02, -75.02, -4526, -16874, -134 , 2082, 11141, -2559
-13.24, -76.79, -3992, -16972, 188 , 2319, 10988, -2604
-10.49, -79.51, -3128, -16902, 292 , 2564, 10960, -2493
-8.30, -81.52, -2424, -16620, 576 , 2789, 10907, -2295
-6.95, -81.74, -2002, -16374, 1302 , 2877, 10796, -2069
-7.60, -79.26, -2180, -16208, 2186 , 2797, 10578, -1935
-9.34, -77.08, -2712, -16300, 2592 , 2622, 10471, -1850
-10.75, -76.10, -3168, -16492, 2592 , 2472, 10549, -1897
-13.18, -74.51, -3918, -16564, 2414 , 2398, 10699, -1975
-15.09, -73.36, -4478, -16486, 2086 , 2352, 10543, -2140
-16.10, -72.60, -4770, -16414, 1954 , 2339, 10008, -2294
-15.63, -73.10, -4566, -16218, 1884 , 2239, 9635, -2340
-14.17, -74.67, -4054, -15980, 1688 , 2140, 9504, -2205
-12.74, -76.25, -3556, -15662, 1462 , 2061, 9592, -1895
-10.87, -78.14, -2952, -15330, 1310 , 2016, 9859, -1463
-8.18, -80.73, -2182, -15136, 1184 , 1939, 10046, -891
-6.09, -82.72, -1638, -15328, 1094 , 1780, 10005, -376
-4.10, -84.81, -1146, -15956, 906 , 1593, 9383, 173
-3.65, -86.33, -1070, -16764, 194 , 1424, 8493, 709
-4.17, -84.91, -1282, -17578, -920 , 1569, 7371, 961
-5.70, -81.77, -1830, -18258, -1924 , 2026, 6139, 1065
-6.97, -78.69, -2272, -18370, -2906 , 2852, 4747, 1060
