Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
8.05,-77.54,2332,-16274,-2754,-384,1370,86
7.54,-77.9,2192,-16348,-2748,-391,1359,105
7.17,-77.92,2072,-16242,-2804,-417,1357,134
7.02,-77.86,2038,-16314,-2870,-435,1402,132
6.97,-77.57,2030,-16334,-2988,-395,1408,125
6.81,-78.18,1978,-16322,-2800,-344,1388,105
6.54,-78.38,1900,-16348,-2786,-317,1311,89
5.97,-78.93,1724,-16272,-2692,-331,1292,78
5.61,-78.51,1618,-16232,-2888,-298,1315,81
5.25,-78.42,1518,-16246,-2976,-265,1283,72
5.3,-78.32,1532,-16236,-2998,-208,1214,76
5.11,-78.9,1470,-16212,-2834,-247,1062,75
5.23,-78.42,1508,-16216,-2974,-294,907,96
5.14,-78.63,1484,-16254,-2926,-330,793,84
5.14,-78.9,1482,-16244,-2836,-355,687,83
5.57,-78.78,1618,-16344,-2824,-394,656,80
5.71,-78.63,1666,-16412,-2864,-421,675,48
5.67,-78.77,1644,-16322,-2808,-424,708,39
5.61,-78.52,1632,-16358,-2906,-375,723,12
5.67,-78.44,1656,-16422,-2936,-343,692,2
5.27,-78.21,1530,-16322,-3058,-291,647,-6
5.51,-77.69,1602,-16294,-3186,-253,598,-24
5.25,-77.21,1522,-16222,-3366,-241,524,-9
5.41,-76.86,1562,-16138,-3440,-207,376,19
5.25,-77.04,1504,-16016,-3376,-201,198,14
5.45,-77.07,1566,-16076,-3354,-188,34,-16
5.25,-78.01,1504,-16086,-3080,-202,-73,-48
5.22,-77.98,1502,-16152,-3106,-273,-56,-59
5.3,-77.42,1524,-16104,-3266,-325,-51,-68
6.09,-76.67,1758,-16134,-3408,-342,-136,-71
7.01,-76.2,2036,-16218,-3438,-337,-271,-39
7.36,-75.34,2164,-16344,-3702,-253,-421,-49
7.7,-75.51,2258,-16328,-3580,-160,-548,-40
8.05,-76.06,2344,-16252,-3296,-111,-563,-38
8.2,-76.71,2390,-16316,-3040,-88,-529,-62
8.81,-76.36,2566,-16278,-3018,-116,-459,-72
8.9,-75.98,2590,-16244,-3138,-129,-379,-80
9.27,-75.71,2714,-16326,-3166,-163,-293,-122
9.64,-75.51,2820,-16318,-3152,-148,-215,-149
9.79,-75.42,2860,-16290,-3142,-161,-126,-202
9.25,-75.97,2694,-16260,-3058,-134,-65,-245
8.62,-76.4,2508,-16262,-3046,-120,-25,-303
8.11,-76.13,2340,-16116,-3234,-58,7,-329
7.61,-76.17,2208,-16194,-3334,9,-9,-348
7.38,-76.79,2122,-16098,-3140,26,-68,-365
6.73,-77.09,1936,-16118,-3160,5,-117,-381
6.7,-76.71,1942,-16210,-3312,-30,-147,-384
6.46,-77.11,1872,-16232,-3222,-43,-162,-395
6.65,-77.24,1932,-16276,-3152,-78,-228,-384
6.47,-77.21,1878,-16258,-3190,-113,-336,-380
6.36,-77.09,1846,-16254,-3250,-133,-438,-369
6.34,-77.06,1838,-16236,-3260,-122,-463,-361
6.67,-76.52,1932,-16180,-3376,-61,-486,-354
6.84,-76.6,1990,-16268,-3338,33,-507,-349
6.72,-77.06,1946,-16202,-3188,90,-541,-312
6.86,-76.98,1976,-16124,-3174,101,-598,-287
7.2,-76.78,2082,-16170,-3190,133,-632,-266
7.19,-77.54,2074,-16184,-2928,150,-609,-267
7.72,-77.2,2238,-16248,-2950,100,-601,-253
7.62,-76.85,2202,-16176,-3084,81,-603,-211
8.11,-75.92,2352,-16180,-3320,90,-595,-217
8.39,-76.17,2430,-16176,-3168,149,-614,-214
8.39,-76.39,2432,-16206,-3092,179,-566,-220
8.19,-76.31,2358,-16084,-3142,225,-504,-212
8.52,-75.84,2462,-16120,-3250,255,-410,-217
8.25,-76.55,2356,-15978,-3022,256,-306,-237
8.38,-76.39,2396,-15976,-3052,239,-169,-263
8.12,-76.3,2316,-15942,-3134,219,-105,-272
8.33,-75.71,2370,-15864,-3288,201,-86,-285
7.74,-75.22,2224,-15978,-3594,232,-86,-316
8.02,-75.53,2302,-15988,-3436,275,-122,-348
8.09,-75.72,2330,-16042,-3368,256,-158,-366
8.14,-75.7,2356,-16126,-3384,250,-237,-395
8.29,-75.59,2400,-16136,-3394,255,-327,-436
8.51,-75.47,2468,-16144,-3394,252,-372,-462
8.45,-75.64,2464,-16242,-3362,199,-368,-496
8.6,-76.26,2500,-16250,-3102,159,-353,-512
8.62,-76.4,2496,-16188,-3034,176,-305,-551
8.48,-76.27,2460,-16214,-3120,210,-211,-571
8.38,-76.78,2434,-16274,-2962,245,-156,-608
8.58,-76.7,2500,-16314,-2950,267,-40,-580
8.62,-76.52,2516,-16332,-3014,321,124,-578
