Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-6.36, -83.26, -1842, -16508, 676 , -2894, 3737, -2622
-7.35, -82.69, -2114, -16400, -120 , -2795, 3789, -2493
-8.00, -81.79, -2284, -16252, -586 , -2586, 3776, -2376
-8.48, -80.74, -2400, -16062, -1080 , -2321, 3843, -2250
-7.94, -81.03, -2242, -16034, -1202 , -2105, 3907, -2119
-7.57, -81.04, -2128, -15956, -1366 , -1980, 3929, -1976
-6.45, -82.06, -1806, -15926, -1312 , -1876, 3879, -1802
-5.44, -83.49, -1524, -15978, -1022 , -1741, 3800, -1656
-5.06, -84.95, -1402, -15854, -184 , -1711, 3723, -1588
-5.21, -84.80, -1448, -15880, 168 , -1727, 3863, -1548
-6.45, -83.58, -1834, -16220, 100 , -1789, 4238, -1547
-7.81, -82.22, -2286, -16674, -154 , -1692, 4246, -1602
-9.49, -80.40, -2842, -17006, -520 , -1526, 4061, -1750
-10.01, -78.90, -3090, -17450, -1504 , -1419, 4009, -1851
-9.30, -78.32, -2918, -17690, -2228 , -1202, 3655, -1791
-10.50, -78.22, -3382, -18172, -1738 , -943, 3203, -2123
-9.89, -80.13, -3142, -18028, 224 , -1087, 3003, -2835
-2.63, -86.57, -802, -17448, 694 , -1653, 3171, -2936
3.86, -86.04, 1176, -17444, -330 , -1745, 3093, -2065
4.49, -84.89, 1394, -17726, -780 , -1369, 3428, -967
-0.44, -84.24, -142, -18506, -1874 , -941, 4273, -353
-6.22, -79.58, -2166, -19674, -2914 , -308, 5131, -264
-8.17, -79.14, -3142, -21734, -2766 , 304, 5295, -397
-8.91, -80.64, -3620, -23070, -1218 , 725, 4439, -584
-8.27, -81.77, -3352, -23076, -170 , 897, 3812, -643
-4.74, -85.30, -1850, -22330, 106 , 955, 3846, -379
-1.11, -87.84, -416, -21454, -712 , 1105, 4224, 311
1.61, -81.98, 606, -21314, -2958 , 1672, 4669, 1257
1.90, -77.41, 724, -21308, -4720 , 2721, 4744, 2492
-0.14, -76.75, -54, -21100, -4982 , 4264, 4516, 3295
-2.86, -78.18, -1054, -20650, -4208 , 5430, 4292, 3770
-5.14, -80.24, -1836, -20190, -2964 , 6229, 4174, 4052
-6.00, -82.88, -2094, -19874, -1362 , 6915, 3763, 4265
-4.84, -85.21, -1666, -19696, -60 , 7529, 2662, 4580
-3.18, -85.97, -1068, -19184, 854 , 8353, 1487, 5078
-0.12, -87.88, -38, -18558, 700 , 9550, 889, 5834
2.86, -86.07, 878, -17590, 850 , 10561, 1072, 6571
5.40, -82.36, 1592, -16768, 1608 , 11374, 1401, 7357
8.65, -76.30, 2466, -15934, 3016 , 11911, 1354, 8212
10.66, -72.67, 2922, -15078, 3702 , 12284, 1370, 8887
12.44, -70.48, 3324, -14544, 3954 , 12444, 1918, 9452
13.01, -71.91, 3372, -14246, 3220 , 12503, 2689, 10018
12.76, -74.44, 3252, -14186, 2260 , 12478, 3662, 10324
12.28, -75.46, 3140, -14294, 1990 , 12294, 4285, 10455
11.97, -75.64, 3080, -14396, 2044 , 11947, 4567, 10471
10.40, -77.26, 2710, -14650, 1922 , 11354, 4310, 10473
7.86, -78.49, 2068, -14822, 2212 , 10803, 3481, 10451
3.70, -81.25, 990, -15174, 2128 , 10146, 2536, 10481
